x;y
-132;115
-131;115
-129;115
-127;115
-123;115
-121;112
-120;108
-120;105
-120;98
-120;94
-123;89
-125;85
-129;76
-132;72
-134;67
-134;64
-134;56
-134;53
-134;49
-134;46
-134;38
-134;35
-134;31
-134;27
-134;20
-134;17
-134;13
-134;9
-134;2
-134;-1
-134;-4
-134;-11
-134;-11
-134;-19
-134;-22
-134;-30
-134;-30
-134;-37
-134;-41
-134;-44
-134;-51
-134;-55
-134;-59
-134;-66
-134;-66
-134;-73
-134;-77
-134;-81
-134;-84
-134;-92
-134;-95
-134;-99
-134;-106
-134;-110
-134;-113
-134;-117
-134;-124
-134;-128
-134;-130
-134;-130
-134;-130
-134;-130
-134;-130
-134;-130
-134;-130
